video_id,title_processed,view_count,engagement_rate,cluster,cluster_kmeans,cluster_hierarchical,virality_index,content_quality,freshness_score
jZlqJJaZFzA,aqu android rod pixel pro android17,14130,7.161559691458495,17,17,8,0.29839832047743725,11186.064422147901,0.46455902036091146
QjINcLtR-kk,resistent contr águ poeir mot max vej víd complet canal,2601,8.570330514988472,17,17,8,0.3428132205995389,5656.931100582188,0.44932896411722156
xO8EyBpDc0M,poc opçã incrível faix 1400 rea unboxing impressõ,4938,12.43166632921644,17,17,8,0.47814101266217074,3699.2276034228207,0.4345982085070782
tcSniUo5d2g,coleçã googl pixel android,7040,10.396250532594802,17,17,8,0.3850463160220297,4584.745322216029,0.4203503845086819
iVHBl1YVe6A,bor baterpap liv bgeeks,1489,17.248322147651006,1,1,3,0.6160115052732502,15036.912204570794,0.4065696597405991
4Fd3PgcbgpY,nov mot g47 câm 108mp 256gb 4gb ram unboxing impressõ,8038,11.668117925115064,17,17,8,0.41671849732553795,1542.0531067112597,0.4065696597405991
lR2ugXqim7A,mot max mã mot poder câm 200mp tel oled proteçã ip69,34661,8.643471236512609,17,17,8,0.28811570788375357,2848.828214313412,0.38034875658925854
u9aSPMcy2d8,unboxing grac 2026 conteúd caix iphon air men aparelh bom,7842,9.180160652811423,17,17,8,0.3060053550937141,3395.838105505349,0.38034875658925854
d_FcLt0Rt1I,realm pro câm excelent resistent aind traz bat 7000 mah,103426,1.0770881878039584,17,17,8,0.03474478025174059,29100.30603369256,0.36787944117144233
YE5S2IEg8RQ,bor baterpap liv bgeeks,1335,16.691616766467064,1,1,3,0.5216130239520957,52806.79404124861,0.3558189185373419
Gtzxa4ZYPA0,conteúd caix primeir impressõ mot g47,6376,8.45225027442371,17,17,8,0.26413282107574093,3524.1674736048276,0.3558189185373419
XE1C0ivhSNQ,razr fold melhor unboxing 2026 muit acessóri mot pen ultra,9605,12.596293982927335,17,17,8,0.3936341869664793,3260.356035905593,0.3558189185373419
WhlH-f46XjA,iphon 17e iphon pro iphon 17e algum chanc,2061,5.722599418040737,19,19,4,0.16831174758943346,6808.050801282052,0.33287108369807955
ZYIwZm58tuA,bor baterpap liv bgeeks,1514,18.217821782178216,1,1,3,0.5205091937765207,32560.242962653294,0.3219582715376759
UcKz0oGLQLw,iphon 17e iphon barat pra anális review,8088,9.4820126097169,17,17,8,0.2709146459919114,1761.701057799503,0.3219582715376759
q7JzdgXMARY,bat gigant 7000 mah câm 200mp telefot 35x resistent ip69 realm pro,105767,1.086339913773542,17,17,8,0.02936053821009573,3653.512976588629,0.30119421191220214
mJbby5m_tAc,realm cheg bat 6550 mah submersã águ dias,69690,1.9256431963955167,2,2,14,0.05067482095777678,13590.362280063982,0.291319891133471
5TcrQGAOcPo,dias debaix dágu bat monstr car iphon air realm,36436,2.8432637154540714,17,17,8,0.0748227293540545,2461.6974899236775,0.291319891133471
3TFvGP8LyKo,bor baterpap liv bgeeks,1456,15.991763898421413,1,1,3,0.41004522816465167,18233.736059085844,0.28176928909495835
ELqt6ACqfsM,ajust ram plus celul samsung shorts,633,2.5236593059936907,18,18,7,1.2618296529968454,3055.45264516129,0.9672161004820059
szj7MMqTxE0,trem tud philips boombox x400b caix som respeit,1135,3.873239436619718,10,10,14,0.6455399061032864,763.8631612903225,0.8464817248906141
pjZNDpr9R8M,usa celul fon samsung fac agor shorts,966,3.1023784901758016,10,10,14,0.34470872113064455,1289.0190846774192,0.7659283383646487
O7WSOcucppI,unboxing xiaom poc pro shorts,3460,4.362900895694886,19,19,4,0.3116357782639204,9484.634252688169,0.6483443410015097
6rDJa0N7r00,milifortic s117 relógi acess saf máquin seik,555,4.496402877697841,10,10,14,0.26449428692340243,429.67302822580643,0.5866462195100318
vvUsxOx9eWE,xiaom poc pro potent test tud,5375,6.138392857142857,10,10,14,0.3069196428571429,674.9201904551479,0.530819450562014
bP1I50lz-fA,hayl sol ultra smartwatch custobenefíci 2026 shorts,1265,2.843601895734597,0,0,0,0.11848341232227488,3341.901330645161,0.46455902036091146
xkEQZk5iax4,smartwatch gps amoled atm 250 reals hayl sol ultra review,3979,4.170854271356784,0,0,0,0.15447608412432534,2086.9832799539167,0.4203503845086819
nnEuGy3G91o,unboxing samsung galaxy a37 shorts,1575,3.9974619289340105,10,10,14,0.12895038480432292,12030.84479032258,0.36787944117144233
v1RRMIi7-N0,galaxy a37 redm not melhor celul 1700 rea,466,6.852248394004283,10,10,14,0.18519590254065627,709.3015069124422,0.30119421191220214
dIVdNr6zIuk,cheg nov samsung galaxy a37 bor test,3035,6.389986824769434,10,10,14,0.14860434476207984,1768.9462682512733,0.2465969639416065
wId6KpE0zCA,fon bluetooth grand surpres 2026 shorts,1135,3.697183098591549,2,2,0,0.08402688860435338,8020.563193548386,0.23851255385430242
NBravD-h80g,fon entreg tud 100 rea hayl flowbuds n55 review,2301,7.254561251086013,2,2,14,0.14509122502172025,915.3187880978865,0.19527756283568573
yNPhsKxjpAI,test víd celul car samsung vencedor surpreend,217,4.128440366972478,10,10,14,0.0699735655419064,1718.6921129032257,0.14466517663899506
vf-mkHV5S5w,review huaw band val pen peg novinh,4748,4.969467256264477,10,10,14,0.07645334240406888,1066.2256626344085,0.1184418290138037
tbCevbqmP_g,produt úte barat compr shope test tod,301,5.298013245033113,10,10,11,0.0746199048596213,3055.45264516129,0.09697196786440505
h70E6a2lBa0,redm not melhor dic truqu,33581,4.719790363885415,18,18,7,0.05974418182133436,3212.0875068865525,0.07427357821433388
L3KHZUAirZA,tud pra super airpods galaxy buds4 pro review,1927,5.601659751037345,10,10,14,0.06513557850043425,904.5747962648555,0.05881647164242988
NL5M4Eoih2w,remov tod anúnci propagand qualqu celul xiaom 2026,8794,3.5133598635588403,10,10,14,0.03777806304901978,1500.445495391705,0.046576150222383414
rtArUZiKKXU,galaxy s26 ultra minut conhec tud celul,936,4.055496264674493,10,10,14,0.04055496264674493,739.9924374999999,0.036883167401240015
mQibwP7GEJA,cheg redm not xiaom unboxing impressõ,6123,1.6165904637491837,10,10,14,0.015396099654754131,677.0605293255131,0.031220927161230903
9TJ12nsNQGg,celul escut tud fal acab agor,509,6.862745098039216,10,10,14,0.06182653241476772,6683.802661290322,0.025561533206507402
ZYU6WuMmgeg,personaliz celul xiaom ráp fácil,1066,3.936269915651359,10,10,14,0.03422843404914225,395.5719942396314,0.0223707718561656
aTnkMNNVcmk,celul lent caus diss deix voand assim,1327,2.710843373493976,10,10,14,0.022780196415915763,6874.768451612903,0.019578302654913008
I3RXWabnVBA,xiaom 15t val pen 2026 opiniã sinc review,723,5.801104972375691,10,10,14,0.04755004075717779,440.6902853598014,0.017715180823798055
A17AYzcj8QQ,pouc gent sab fac acab anúnci celul resolv 2026,23387,1.2998118693347016,12,12,1,0.010315967216942074,1629.176898689516,0.015503853599009314
W-QWL7zqTE8,galaxy watch classic melhor smartwatch samsung opiniã sinc review,784,5.095541401273886,10,10,14,0.039500320940107636,1113.9671102150537,0.014028466860135112
P7FHwzHoWLM,clon whatsapp distânc 2026,118036,2.193380041851284,18,18,7,0.01612779442537709,494410.4311451613,0.011108996538242306
sO8naITlgGs,pouc gent faz bat acab ráp celul android,13048,5.95447927044218,2,2,14,0.04223034943576014,7628.580781833615,0.009403562551495206
-kpUKKJTfYM,qcy melobuds n70 fon custobenefíci moment shorts,3463,3.2043879907621244,2,2,14,0.022408307627707163,2482.555274193548,0.008797098451105509
tAqIpeV974o,samsung galaxy tab s11 falt aqu avali complet,2886,4.780048493245584,10,10,14,0.03229762495436205,792.1543894862604,0.007446583070924338
mtvc2Pl4S5E,relógi addiesdiv máquin suíc gmt construçã premium shorts,2821,3.720765414599575,10,10,1,0.024805102763997167,20051.407983870966,0.006966330477467914
R_68Ri-WsN0,galaxy s25 bom jog test desempenh antutu,6208,4.284103720405862,9,9,13,0.02763937884132815,1225.363821236559,0.005896871438725093
dwnIzcIGBjw,bloqu ligaçõ spam celul samsung shorts dic,4928,1.7244877257050113,10,10,14,0.010914479276613993,2546.2105376344084,0.005335709927106009
-BF742QGWGI,fiz lady gag cant grel ness incrível lalala,279,4.285714285714286,9,9,1,0.026455026455026454,2291.5894838709673,0.004669670966355772
zlb9jBr9540,coloc gal celul motorol shorts motorol,5447,2.2577092511013213,12,12,1,0.013766519823788547,2769.003959677419,0.004368509806825166
lfL1wM9X9IQ,samsung lent fac agor resolv 2026,396,3.778337531486146,18,18,7,0.02235702681352749,2864.4868548387094,0.003697863716482932
ARNdsYwGbuk,gast 10000 rea relógi lux shorts relogi,2160,1.4807959278111986,10,10,1,0.008659625308837418,6110.90529032258,0.0034593773364647584
jt6f2aPM0DI,samsung wallet atrapalh naveg fac shorts,2801,2.6409707351891507,10,10,14,0.015091261343938005,1855.096248847926,0.0030275547453758153
tlrGG1N2svU,samsung galaxy s25 melhor dic truqu,43305,4.475130466909897,10,10,14,0.02514118239837021,8420.259033758439,0.0027394448187683684
aZb6KzgoAPY,compr microscópi digital mk5 baratinh aliexpress prest,830,4.452466907340553,10,10,14,0.024067388688327314,534.7042129032258,0.0021693377695380265
9W1dRgqQ35k,samsung galaxy a17 melhor dic truqu,78128,3.947317897323657,10,10,14,0.020666585849862078,4931.899106591864,0.0017761035457343791
t1HJVtI8kSI,mes huaw watch veredit,1614,4.953560371517028,10,10,0,0.025273267201617485,512.1355285923753,0.0015034391929775724
az6kTCcsjNw,compr relógi lux chinês fiqu choc review gey g78068,932,5.037513397642015,6,6,0,0.02531413767659304,725.6700032258063,0.0013603680375478939
p_eLn5apkaw,consol barat entreg muit diversã shorts,1815,3.0837004405286343,10,10,11,0.015042441173310411,1986.0442193548386,0.0011137751478448032
3kopj0kvumk,galaxy a17 bom jog test desempenh antutu,9784,3.8426162493612672,9,9,13,0.01865347693864693,1308.911354502688,0.0010772612553122203
-INllIZvxXs,huaw watch metad prec black friday shorts blackfriday,549,2.5454545454545454,10,10,14,0.012121212121212121,2673.5210645161287,0.0009427903082879675
j-OnoaCuCo4,transfer whatsapp android iphon redefin,5246,2.3632551934438726,10,10,14,0.011147430157754115,579.0575577523413,0.0008819869188235061
-PKhdza-oOE,motorol edge fusion engasg fac agor shorts,14495,2.766280353200883,10,10,14,0.012987231705168465,5292.480474654378,0.0008530719483006112
A6C9BlLcN4s,galaxy buds cor prec baix áudi top,6247,4.5614596670934695,10,10,14,0.020733907577697587,802.0563193548387,0.0006755387751938444
1SrsOQoH1IU,top celul custobenefíci 2026,20,23.809523809523807,2,2,10,23.809523809523807,1059.2706770833333,1.0
3NY9HosZmkk,test nov xiaom 17t câm leic anális review,284,17.192982456140353,2,2,10,17.192982456140353,10380.852635416668,1.0
Eka_Oh2O4Ls,unboxing huaw nov max,824,7.151515151515151,2,2,10,7.1515151515151505,6143.769927083334,1.0
Ak7HouOYmQ4,rockst confirm gta vir disc caix,4036,4.756006935843448,2,2,10,2.3780034679217237,6602.787220486111,0.9672161004820059
YZ4grhoQoJc,tablet compact ultrafin unboxing huaw matepad min,1377,6.821480406386067,2,2,10,2.273826802128689,3813.3744375,0.9355069850316178
ZcXoZe9h8xc,unboxing xiaom 17t conf vem caix,1549,4.580645161290323,2,2,10,1.1451612903225805,7414.894739583334,0.9048374180359595
OwQn3RfWiBc,gamehub rod jog windows mac,1400,4.425410421127766,2,2,14,0.8850820842255531,13134.956395833335,0.8751733190429475
HI-yBft9F2w,alex brasil execut revel desafi princip novidad,1469,5.034013605442176,2,2,10,0.8390022675736962,2436.3225572916667,0.8464817248906141
0TXhvmwF2iA,jogador cop usand sutiã,1700,4.644326866549089,2,2,10,0.6634752666498699,16736.476697916667,0.8187307530779818
4VUyxFWYumo,alex cheg brasil conf mud handson,5769,2.68630849220104,2,2,10,0.33578856152513,2792.622694128788,0.7918895663367816
vKWuRAE1nFE,plac viv cop mund celul,1949,0.9230769230769232,2,2,10,0.08391608391608393,3813.3744375,0.7165313105737893
DH3BA9o_vTM,bol cop precis carreg tom,6977,2.995127543708799,2,2,10,0.24959396197573325,8686.019552083333,0.6930406200864415
U9CjoaZtRdc,instagr admit erro desat map amig,1754,2.2792022792022792,2,2,10,0.15194681861348527,4131.155640625,0.6270890852730561
2FMhrSUuJxo,vai mud tud cop mund,1500,3.264490339773484,2,2,10,0.21763268931823226,10380.852635416668,0.6270890852730561
73nJU5f4Tvo,usand iphon stre deck mac,1090,2.1998166819431715,2,2,10,0.1466544454628781,2436.3225572916667,0.6270890852730561
Ghl1wqB_n2M,plaud anunc not pro not pin brasil,4043,2.299703264094956,2,2,10,0.1437314540059347,3771.003610416667,0.6065306597126334
dZMXFBmzD2c,ios novidad iphon,3562,4.911591355599214,2,2,10,0.2728661864221785,18431.309781250002,0.5674136687970038
P7poNatYjkc,windows deu errad microsoft promet melhor,2597,4.657428791377983,19,19,14,0.24512783112515701,2659.9463668981484,0.5488116360940264
cr_QhaPRzlY,viag dren bat,1941,3.038105046343975,2,2,10,0.15190525231719879,4025.228572916667,0.530819450562014
C5cxM-xf83c,unboxing jov,3779,5.608465608465608,2,2,10,0.23368606701940034,5428.762220052084,0.46455902036091146
wJCsRWWG468,entreg via dron,738,6.089309878213803,2,2,10,0.2435723951285521,4660.790979166667,0.44932896411722156
npVhnrMJZgI,primeir celul câm histór,1936,5.420753742901394,2,2,10,0.20849052857313055,22244.68421875,0.4345982085070782
9IpwSlYAo6w,control cas mous,3683,4.641693811074918,2,2,10,0.17191458559536735,11934.449628472223,0.4203503845086819
adSif3qHh-A,pat pod salv reuniõ,1140,6.397896581945661,2,2,10,0.22061712351536764,7626.748875,0.39324072086859824
tZi2sZHq3Ks,jbl horizon despert simul nasc sol,2033,4.916420845624385,2,2,10,0.15859422082659308,21185.41354166667,0.36787944117144233
5SXVf2mFEdQ,robô lutador,2522,2.4970273483947683,2,2,10,0.07566749540590205,6567.478197916667,0.34415378686541237
wO-6DDnYsRM,videogam apple fracass,2386,3.896103896103896,2,2,10,0.1145912910618793,9745.290229166667,0.33287108369807955
l78znONZ76c,jbl horizon val pen vej prós contr despert inteligent anális review,2977,4.398925453324379,2,2,10,0.12568358438069654,4448.936843750001,0.3219582715376759
9gM8EHtDX28,realm seri cheg brasil handson,67522,1.7905010144691438,2,2,10,0.04973613929080955,63874.021828125005,0.3114032239145977
M2sI3_zQPwY,unboxing dream x50 ultra,1675,5.13126491646778,2,2,10,0.1350332872754679,5931.915791666667,0.291319891133471
r20GSRWEQw0,unboxing motorol razr fold,5380,6.950380970079912,2,2,10,0.17821489666871565,11137.474547619047,0.28176928909495835
tjUyhNQbJVU,android vai combat víci red soc,2227,7.450628366247755,2,2,10,0.18626570915619392,8633.056018229167,0.2725317930340126
dl8ofZrXcRc,samsung antecip one,3607,9.090909090909092,2,2,14,0.22172949002217293,4144.396524088542,0.26359713811572677
B8JYepwoOs8,googl test reduz espac gmail,1661,6.919374247894103,2,2,10,0.16474700590224056,12075.68571875,0.25495539602650996
sBG4FmqfveA,pov ama monitor,1824,3.068493150684932,2,2,10,0.07136030582988213,11863.831583333334,0.2465969639416065
FBudpKqgsXo,motorol lanc nov celul brasil razr fold razr ultra edge pro,11364,4.830620325560933,2,2,10,0.1073471183457985,3117.2822782738094,0.23069318225496285
bHSVeScPab8,apple entra mir procon brasil,5495,10.534934497816591,2,2,10,0.22902031516992596,10958.636641098485,0.22313016014842982
V5M0mIDiRzM,pov ano 1998 pel prev videocham celul,2438,4.838048380483804,2,2,10,0.10293719958476182,6090.806393229167,0.21581508339868974
24IooxatSLM,arquiv weightsbin preocup usuári chrom,2424,6.268041237113402,10,10,14,0.13058419243986255,6270.882408333334,0.20873982339007963
zuClT6nUkfw,dias galaxy s26 ultra,3342,3.290457672749028,2,2,14,0.06715219740304139,11546.050380208335,0.20189651799465538
ycsva9hvHcU,galaxy s26 ultra val pen prós contr ninguém cont anális review,4690,6.821573225325091,2,2,14,0.1392157801086753,2508.3529633333333,0.20189651799465538
NkolAwmZR68,perd muit seguidor instagr,2015,2.827380952380953,2,2,10,0.05654761904761904,2860.030828125,0.19527756283568573
5B1gZWLDnts,amazon vai par vend livr físic brasil,1400,2.569593147751606,2,2,10,0.05139186295503212,7626.748875,0.19527756283568573
J-v3lOokyKk,iphon pod liber sideloading brasil,1466,4.567143830947512,10,10,14,0.09134287661895023,4590.172934027778,0.19527756283568573
zW8BmRPzim8,samsung lanc odyssey oled brasil,1714,2.507288629737609,2,2,10,0.049162522151717826,4448.936843750001,0.18887560283756183
mkJaBsYukVU,disput oper leilã 700 mhz,1653,6.166868198307134,2,2,10,0.12091898428053205,2212.6987476851855,0.18887560283756183
haFL9oVDO4Q,proib usar pow bank aviã,860,4.878048780487805,2,2,10,0.09380863039399624,8897.873687500001,0.18268352405273466
Pv6Rx6Ro2jU,pov vai compr 1996,5438,4.83544769259055,2,2,14,0.08954532764056573,1652.46225625,0.17090171280152483
i4toWOoYK2Q,vai salv xbox,3123,9.47503201024328,2,2,10,0.17227330927715048,6779.332333333334,0.16529888822158653
n674g4ZVFIQ,diret chin conhec huaw pur max,2488,6.187223784652471,2,2,10,0.11048613901165126,10733.942861111109,0.1598797460796939
_tzh1eWD-RA,acompanh ofert notebook links descriçã,1674,2.8656716417910446,19,19,4,0.7164179104477613,5203.80278034682,0.9048374180359595
L9JsGKNg-7c,resumã gta cheg amd 215 intel relanc cpus ddr4 ryzen 10000,13550,14.97306471847096,19,19,4,2.495510786411827,2697.5225244351022,0.8464817248906141
nO3QORZb3Vw,nvid vai acab,2727,7.184750733137831,19,19,4,1.0263929618768326,3134.2052752334366,0.8187307530779818
6nlGikDvQx4,wat cool perd batalh,3362,5.887600356824264,19,19,4,0.735950044603033,1074.6276079564773,0.7918895663367816
_BTPYPKLaYs,upgrad far hoj,3616,5.971799834116672,19,19,4,0.746474979264584,1626.7206727434414,0.7918895663367816
dGKGomegki0,acab,30358,11.031325142461872,19,19,4,1.2257027936068747,3327.9333264927955,0.7659283383646487
d1riojzJLkk,cri grup notebooks,476,2.515723270440252,19,19,4,0.25157232704402516,1217.911289017341,0.7408182206817179
FyDK_Pf5xEc,corag troc,3683,5.971769815418024,19,19,4,0.5428881650380022,3041.087582273603,0.7165313105737893
nj53-czwWfo,resumã anos intel 8086 notebook ferrar z990 vaz prov bal rip gift card,8282,16.841724013038753,19,19,4,1.295517231772212,4608.687036849711,0.6703200460356393
rMKCvyfbL3I,review air cool deepcool gammaxx ag620 argb dual tow dual fan respeit test 9850x3d,6412,13.16076719164198,19,19,4,0.9400547994029983,1419.9252827299463,0.6483443410015097
V6hMFIRLQ0Y,final escritóri test,2841,4.855735397607319,19,19,4,0.32371569317382126,4175.695848059455,0.6270890852730561
9ZJtue36ltE,anos escritóri feit zer peperai hardwar,9125,18.85820731974578,19,19,4,1.1786379574841113,2254.6456920651603,0.6065306597126334
znuaj7uAfdw,faz anos ryzen,2850,8.488249736934408,19,19,4,0.5305156085584006,2610.642380285975,0.6065306597126334
oH9-fwVyl8A,jogador faz hoj,4052,5.650135701949174,19,19,4,0.3138964278860652,6144.916049132948,0.5674136687970038
ugAZKX4bdOE,negóci nvid mud complet,5733,4.482036972445065,19,19,4,0.24900205402472583,4539.487531791908,0.5674136687970038
8d2ZMlOE5Ds,amd encontr pont frac nvid,13297,5.730184990224093,19,19,4,0.30158868369600494,976.8418075677449,0.5488116360940264
k4SYUEmdXRI,resumã especial computex 2026 galax mostr rtx 6090 9070 7700x3d lanc am5 2029,17486,12.392062675130097,19,19,4,0.6522138250068471,3308.550453587215,0.5488116360940264
xqbta8BSAtQ,cheg vou procur melhor ofert sortei pix,6823,10.975967174677608,19,19,4,0.5226651035560765,55138.1656300578,0.513417119032592
4qboE-zOnPM,tod mund escolh nvid,3061,7.642064010450686,19,19,4,0.3639078100214612,1224.0623561335901,0.513417119032592
1Y7qeXFDeo0,compr algum portátil ste deck oled dess aument,1633,6.915544675642595,19,19,4,0.329311651221076,2073.4688060956382,0.513417119032592
GPn8yxgA8WE,resumã cpu nvid bat amd intel ryzen 14nm 9070 gre tod 7700x3d confirm,12835,11.421003427859146,19,19,4,0.4230001269577462,1488.2992498326741,0.4203503845086819
AKlXEgHQ3i4,rtx 5080 fez forz,4684,6.488794023479189,19,19,4,0.2317426436956853,2190.658617258464,0.4065696597405991
DATAdVaHAKc,monitor decepcion,6338,7.114686859126045,19,19,4,0.24533402962503603,4130.307849710983,0.39324072086859824
j_IQs4YjrRg,condiçõ pichau athen neo 144hz ips,16121,15.388909564570152,19,19,4,0.4964164375667792,1296.821663845687,0.36787944117144233
y48XJZjBKVI,anunc monitor 1000,13791,5.1261600928074245,19,19,4,0.16019250290023201,1763.0982757005925,0.3558189185373419
ZpV5uHccmjI,resumã ryzen 7700x3d primeir monitor 1000 galax lanc nov plac 5800x3d volt,13423,12.99165673420739,19,19,4,0.3821075510060997,2558.4899021083706,0.33287108369807955
uZf4aYizRtc,anos gtx 980 aind rod battlefield,3624,6.289655172413792,19,19,4,0.17471264367816092,3400.661391412056,0.3114032239145977
dF7MryOAbww,usar monitor bom volt,4034,5.055762081784387,19,19,4,0.13304637057327334,1940.2223132397469,0.291319891133471
clN7mY6hves,gtx 980 2014 rtx 5080 2025 anos quã ráp torn geforc seri,13034,11.806674338319908,19,19,4,0.3107019562715766,1611.9764274970476,0.291319891133471
ELYEKqM2ziw,forz horizon rod assim rtx 5060,5509,4.010889292196007,19,19,4,0.10554971821568442,1224.4241836110166,0.291319891133471
Cfo2mptxbSo,memór ram our vir item lux,4455,5.6104129263913824,19,19,4,0.14385674170234314,7718.710507018992,0.28176928909495835
ZzHVr9lxaCU,resumã fsr tod ddr5 estabiliz ssd nov 9050 8gb intel apple amd dgf,15354,13.66330185607294,19,19,4,0.33325126478226685,3122.4409764211755,0.26359713811572677
e4Kmgdtq9mU,amd final anunc fsr pras 7000 6000,7025,7.529177341303729,19,19,4,0.17926612717389834,7113.709119942197,0.25495539602650996
1w4LHv5dX6g,hardwar continu fort agor comec nov projet,2959,4.763513513513513,19,19,4,0.11341698841698841,3272.3677058445733,0.25495539602650996
Fam1Uwr4s7w,final amd anunc fsr plac 6000 7000,26866,13.13879480403469,19,19,4,0.30555336753569046,987.0608845092065,0.2465969639416065
pzeJTZzQ7_0,forz horizon benchmarks rtx 5060 rtx 5060 rtx 5070 rtx 5080 full dlss,11785,9.867639572374005,19,19,4,0.22947999005520936,1746.151785641795,0.2465969639416065
bKZ8B6CQqXQ,fim tax blusinh import barat nov pegadinh,8882,13.745356298547788,19,19,4,0.31239446133063153,680.5540657418111,0.23851255385430242
LYpwbgqaxOI,monitor gam barat ips 100 review 24ms500,8138,13.81005037473891,19,19,4,0.3068900083275313,1417.4972299209005,0.23069318225496285
hAYP5o5DEmc,resumã cpus sub ddr6 17600 mhz 9070 qued hat dlss palit respond,16553,12.5166122991422,19,19,4,0.26076275623212924,2073.7707675722545,0.20873982339007963
ypcU5pKoIlA,120hz ips prec,2842,6.683081252198382,19,19,4,0.13638941331017107,4477.976860629416,0.20189651799465538
enUgD02qUKI,intel custobenefíci ram car,1952,5.990783410138248,19,19,4,0.12226088592118876,1315.6047079224754,0.20189651799465538
H8jDMljvMrE,review samsung essential 120hz 420 barat dem grand marc ips prest,8073,16.807034926925933,19,19,4,0.32321221013319107,1361.2635268634012,0.18268352405273466
9P9Qvl-OeXE,nov process intel 899 nov king custobenefíci,17120,11.938554990946791,19,19,4,0.20944833317450504,1293.0818550466875,0.1546382645492548
UhSijz-KnRk,black flag volt 2026 vai rod bem,4071,5.6237721021611,19,19,4,0.09696158796829482,2774.493096905814,0.14956861922263506
8mFm9DAcbLI,reviravolt galax vai continu merc,5747,7.09812108559499,19,19,4,0.12238139802749982,2700.1200425135185,0.14956861922263506
dVvISXnT6jc,reviravolt galax continu grup palit confirm,12662,14.656874358366895,19,19,4,0.25270473031667057,1410.3518173685657,0.14956861922263506
tu2IHuYM_FY,galax encerr ativ surpreend merc,16012,7.331543121214014,19,19,4,0.12426344273244092,2187.7295376792977,0.14466517663899506
05hkE0FAwts,oficial galax encerr ativ,25761,14.699945656393137,10,10,14,0.24915162129479895,1340.5889963078976,0.14466517663899506
zMFNk8cFg8Q,nov ryzen 9950x3d2 surreal 208mb cach,6503,7.318573185731856,19,19,4,0.12197621976219762,4371.001780346821,0.1399224880243094
OOBVfSzLHTs,ste melhor epic pass pan,6509,9.46236559139785,19,19,4,0.15770609318996417,1730.383052188274,0.1399224880243094
m13iW2iGq8w,macbook pro zenbook s14 cor ultra melhor notebook premium,5300,12.280701754385964,13,13,2,12.280701754385964,1771.431080755814,1.0
DkHvpaBwvno,nov intel graphics rod tud víd integr,27615,8.907879490150638,13,13,2,2.226969872537659,2565.9267482044347,0.9048374180359595
MTLlDNwvJKo,nov zenbook s14 cor ultra espetacul,18199,8.538461538461538,13,13,2,1.7076923076923076,1624.2682843128964,0.8751733190429475
wSDya0CThCY,memór ram barat pegadinh misteri,47686,9.054878688112064,13,13,5,1.2935540983017233,2546.4718185587517,0.8187307530779818
45LvA6VyF5c,faz instal windows otimiz configur tud,25948,11.81548421904505,13,13,2,1.4769355273806313,2824.255800555292,0.7918895663367816
wf2nzlBHBWQ,tod notebooks intel amd ferr,107877,6.530525222937021,13,13,2,0.7256139136596691,2056.4146546342213,0.7659283383646487
UO2MBn5AU_0,pec dinheir jog compr,93531,10.89894367703032,13,13,2,0.8383802828484862,4025.401415356822,0.6703200460356393
s6Ab2g2cWh0,pagu 140 rea ness smartwatch baratinh bom dem hayl sol lit,25455,7.456002514142049,13,13,2,0.5325716081530035,5113.6253617795755,0.6483443410015097
EsltAvRLyIU,monitor superfram wing bom parabéns envolv,12483,9.844601089394423,13,13,2,0.6563067392929617,1590.3103846057006,0.6270890852730561
Y6yyrrgIVkE,fifin am8 melhor microfon pra liv podcast cri conteúd,8577,10.701795290277454,13,13,2,0.6295173700163207,1820.7287917230444,0.5866462195100318
CfFMg4AjbBo,melhor control gam games pro,4871,7.963875205254515,13,13,2,0.4424375114030286,1682.2569991395349,0.5674136687970038
wRR-9WNXzZ0,compr control 330 rea fio giroscópi bas carreg games pro,19746,9.145693016660758,13,13,2,0.4813522640347768,1450.6135663229488,0.5488116360940264
4ZjudoeOh0Q,meg seleçã produt leg úte barat aliexpress,123387,6.114857198430966,13,13,2,0.3057428599215483,12458.803299470172,0.530819450562014
jaVdFSAJOno,mont servidor caseir kit xeon fic top dem,42831,9.712364587224505,13,13,2,0.4624935517725954,3388.787252155316,0.513417119032592
cxIrBUSQ1Nc,test tud ócul 140 rea,40644,6.241850166072087,13,13,2,0.28372046209418583,4423.689270592365,0.4965853037914095
jOoEO5x3Uto,agor vai ter notebook 100 nvid rtx spark vai domin merc,31434,8.436456179417846,13,13,2,0.36680244258338457,2746.9717095589417,0.4803053010897994
EedLxblEE_A,explic notebooks 1500 rea shope bom,66328,8.892038173348007,13,13,2,0.37050159055616705,3317.6209877260985,0.46455902036091146
1bT-U0CVMkk,gam shope rod forz horizon negóci rod legal,31475,9.30232558139535,13,13,2,0.35778175313059035,3358.9965130320315,0.4345982085070782
lzEWrRnldjQ,nad vári pcs gam 2500 rea bons pra jog,63119,9.005069708491762,13,13,2,0.32160963244613433,3807.622455124767,0.4065696597405991
rlvRm6pCwQQ,erros tel azul windows resolv cad,10730,14.369583449818284,13,13,2,0.49550287757994077,2752.775503145291,0.39324072086859824
x9qajTqDq6A,nvid amd chin lanc gpu bom dem,162560,6.536008021604197,13,13,2,0.21786693405347324,3747.1653588944546,0.38034875658925854
h3bWwJCcPEE,desenterr logitech g27 pra aproveit forz horizon top,40107,8.611748279644958,13,13,2,0.2777983316014503,5094.131577873754,0.36787944117144233
fw5vpmhlRs0,pagu 140 rea ness ócul negóci bom,192458,5.8126665939239,13,13,2,0.17614141193708788,6677.080141128722,0.34415378686541237
